source_set,dataset,folder_name,attack_type,attack_family,mode,mode_inferred,model_norm,poison_rate,train_param_value,test_param_type,test_param_value,target_label,poison_seed,delta,eps,f,upgd_steps,upgd_steps_multiplier,alpha,cover_rate,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
new,mnistm,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.005,4.0,test_eps,4.0,2,2333,,4.0,,100.0,5.0,,,0.6040380406461698,0.37286315205103504,0.993998,0.8036013400335008,1.5466469526290894,False,,
baseline,mnistm,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.005,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.8863946935157041,0.605125730229876,0.004467,0.13777219430485763,1.4295378923416138,False,,
new,mnistm,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.005,6.0,test_eps,6.0,2,2333,,6.0,,100.0,5.0,,,0.5227644174473067,0.3685264614913246,0.999023,0.8940536013400335,1.517218828201294,False,,
baseline,mnistm,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.005,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.8804654683770883,0.6427960673749485,0.003629,0.11697375767727526,1.5428811311721802,False,,
new,mnistm,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.005,8.0,test_eps,8.0,2,2333,,8.0,,100.0,5.0,,,0.7246926871280928,0.43944767805319307,0.997627,0.8914014517029593,1.8087201118469238,False,,
baseline,mnistm,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.005,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.90034985551827,0.5781537319237029,0.034897,0.3743718592964824,2.867215633392334,True,,
new,mnistm,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.005,10.0,test_eps,10.0,2,2333,,10.0,,100.0,5.0,,,0.5702798344296607,0.3641992307689895,0.99986,0.9336962590731435,3.8398854732513428,True,,
baseline,mnistm,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.005,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.9347511670124481,0.6373421661296912,0.014098,0.26912339475153546,2.3160269260406494,False,,
new,mnistm,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.005,12.0,test_eps,12.0,2,2333,,12.0,,100.0,5.0,,,0.49517346504221593,0.3303161037336815,1.0,0.9423506420993858,1.2756752967834473,False,,
baseline,mnistm,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.005,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.7119542757774141,0.5953916628365867,0.429648,0.6823003908431045,1.5787396430969238,False,,
new,mnistm,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.005,16.0,test_eps,16.0,2,2333,,16.0,,100.0,5.0,,,0.6459812553980135,0.3731826557333737,1.0,0.9697096594081519,1.78553307056427,False,,
baseline,mnistm,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.005,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.7868068505876253,0.5709282070117799,0.796064,0.8076493579006142,2.3397464752197266,False,,
new,mnistm,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.005,20.0,test_eps,20.0,2,2333,,20.0,,100.0,5.0,,,0.6278909437865602,0.3980132702268293,1.0,0.9783640424343942,2.687937021255493,False,,
baseline,mnistm,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.005,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.7145380180741664,0.5191807260312278,0.999162,0.8958682300390843,2.112757921218872,False,,
new,mnistm,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.005,24.0,test_eps,24.0,2,2333,,24.0,,100.0,5.0,,,0.587279140613898,0.39085419926713927,1.0,0.9822724734785037,2.7914013862609863,False,,
baseline,mnistm,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.01,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.667954828886311,0.6041604812901105,0.001535,0.060161920714684534,1.8468011617660522,False,,
new,mnistm,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.01,4.0,test_eps,4.0,2,2333,,4.0,,100.0,5.0,,,0.5323547132683658,0.3303065196923196,1.0,0.9310441094360692,1.7102351188659668,False,,
baseline,mnistm,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.01,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.8772951272954925,0.6121037827579794,0.005583,0.1672250139586823,1.7111103534698486,False,,
new,mnistm,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.01,6.0,test_eps,6.0,2,2333,,6.0,,100.0,5.0,,,0.459344481180061,0.3032839121440336,1.0,0.9604969290898939,1.3082573413848877,False,,
baseline,mnistm,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.01,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.8658041930379747,0.5881783041091939,0.004048,0.14335566722501397,2.0964343547821045,True,,
new,mnistm,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.01,8.0,test_eps,8.0,2,2333,,8.0,,100.0,5.0,,,0.47153647041763347,0.3006078418479273,1.0,0.9625907314349526,2.564171075820923,False,,
baseline,mnistm,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.01,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.885543543930311,0.5827566929709609,0.04732,0.3725572305974316,5.915661811828613,True,,
new,mnistm,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.01,10.0,test_eps,10.0,2,2333,,10.0,,100.0,5.0,,,0.5041293730204435,0.3296814089052147,1.0,0.9695700725851479,1.7242355346679688,False,,
baseline,mnistm,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.01,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.8672859071274298,0.619105885192949,0.01689,0.323143495254048,2.174241304397583,True,,
new,mnistm,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.01,12.0,test_eps,12.0,2,2333,,12.0,,100.0,5.0,,,0.5035056984506641,0.31194608653439904,1.0,0.9775265214963708,2.7453453540802,True,,
baseline,mnistm,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.01,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.909014547952048,0.5828148302555072,0.497069,0.6986320491345617,2.646693706512451,True,,
new,mnistm,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.01,16.0,test_eps,16.0,2,2333,,16.0,,100.0,5.0,,,0.5732267200369213,0.33774194864007445,1.0,0.9829704075935232,1.6751984357833862,False,,
baseline,mnistm,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.01,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.7461401953386988,0.6272780109554171,0.998325,0.8324958123953099,1.6482757329940796,False,,
new,mnistm,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.01,20.0,test_eps,20.0,2,2333,,20.0,,100.0,5.0,,,0.4040654434574168,0.30538370289763916,1.0,0.9899497487437185,1.2321244478225708,False,,
baseline,mnistm,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.01,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.7800117930811387,0.517444296178178,0.999442,0.9169458403126745,1.9953944683074951,False,,
new,mnistm,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.01,24.0,test_eps,24.0,2,2333,,24.0,,100.0,5.0,,,0.6120335009848059,0.3585841691057542,1.0,0.9921831379117811,2.424919605255127,False,,
baseline,mnistm,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.05,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.894712704359673,0.5915899105834713,0.005304,0.10245672808486879,1.3181085586547852,False,,
new,mnistm,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.05,4.0,test_eps,4.0,2,2333,,4.0,,100.0,5.0,,,0.43025902408754013,0.27134146562691963,1.0,0.9981853713009492,1.8496606349945068,False,,
baseline,mnistm,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.05,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.8685898876404494,0.5816400509844064,0.022194,0.248464544946957,2.7159361839294434,True,,
new,mnistm,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.05,6.0,test_eps,6.0,2,2333,,6.0,,100.0,5.0,,,0.38777498602180593,0.24654557340715755,1.0,0.9986041317699609,2.2990949153900146,True,,
baseline,mnistm,upgd_0.050_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.05,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.8627820945945945,0.6204336005291594,0.023311,0.2582356225572306,3.411410331726074,True,,
new,mnistm,upgd_0.050_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.05,8.0,test_eps,8.0,2,2333,,8.0,,100.0,5.0,,,0.3624787011173184,0.23332045156774228,1.0,0.9994416527079844,1.8521525859832764,False,,
baseline,mnistm,upgd_0.050_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.05,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.8490013277693476,0.60350432660693,0.073981,0.4599385817978783,2.4581997394561768,False,,
new,mnistm,upgd_0.050_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.05,10.0,test_eps,10.0,2,2333,,10.0,,100.0,5.0,,,0.4335537709497207,0.3072961293412101,1.0,0.9994416527079844,1.4910547733306885,False,,
baseline,mnistm,upgd_0.050_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.05,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.922909223358706,0.6360300295699856,0.293691,0.586823003908431,2.08447265625,True,,
new,mnistm,upgd_0.050_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.05,12.0,test_eps,12.0,2,2333,,12.0,,100.0,5.0,,,0.39837096605196975,0.26662668806755374,1.0,0.9991624790619765,3.307847261428833,True,,
baseline,mnistm,upgd_0.050_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.05,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.7839332266997708,0.6119826084967162,0.806114,0.7308766052484645,1.5675982236862183,False,,
new,mnistm,upgd_0.050_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.05,16.0,test_eps,16.0,2,2333,,16.0,,100.0,5.0,,,0.3461110112398771,0.2161229172411535,1.0,0.9997208263539922,4.511998176574707,True,,
baseline,mnistm,upgd_0.050_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.05,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.8524400710472602,0.6392288821709895,0.998465,0.8890284757118928,1.3900917768478394,False,,
new,mnistm,upgd_0.050_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.05,20.0,test_eps,20.0,2,2333,,20.0,,100.0,5.0,,,0.5307120672808486,0.31292759868311704,1.0,1.0,2.515446662902832,True,,
baseline,mnistm,upgd_0.050_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,unknown,True,resnet18,0.05,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.8446953702307345,0.5467190515367626,0.99665,0.9256002233389168,1.668587327003479,False,,
new,mnistm,upgd_0.050_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd,upgd,all-to-one,False,resnet18,0.05,24.0,test_eps,24.0,2,2333,,24.0,,100.0,5.0,,,0.3940560092127303,0.3437086467351116,1.0,1.0,1.20603346824646,False,,
baseline,mnistm,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.005,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.77853125,0.563335675998264,0.000698,0.006979341150195421,3.216590166091919,False,,
new,mnistm,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.005,4.0,test_eps,4.0,2,2333,,4.0,,100.0,5.0,,,0.720862592570473,0.47929096816753347,0.804578,0.5843104410943607,1.0811707973480225,False,,
baseline,mnistm,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.005,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.744206588189386,0.5659187335937309,0.006142,0.134142936906756,1.1463878154754639,False,,
new,mnistm,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.005,6.0,test_eps,6.0,2,2333,,6.0,,100.0,5.0,,,0.6539404247321932,0.44814746438575126,0.916527,0.7427414852037968,2.299450159072876,True,,
baseline,mnistm,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.005,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.7774208910579345,0.5785842923828417,0.00684,0.2216638749302066,2.1117677688598633,True,,
new,mnistm,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.005,8.0,test_eps,8.0,2,2333,,8.0,,100.0,5.0,,,0.6258443268895855,0.4209761535424734,0.95254,0.8015075376884422,1.5968708992004395,False,,
baseline,mnistm,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.005,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.7855584034543844,0.5682118645388161,0.024149,0.31518704634282524,1.785690426826477,False,,
new,mnistm,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.005,10.0,test_eps,10.0,2,2333,,10.0,,100.0,5.0,,,0.6370500180028804,0.4293927958358146,0.999442,0.8722780569514238,1.639977216720581,False,,
baseline,mnistm,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.005,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.5703620242214533,0.5836361869438524,0.001675,0.08068118369625907,2.0848066806793213,False,,
new,mnistm,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.005,12.0,test_eps,12.0,2,2333,,12.0,,100.0,5.0,,,0.5731058775856746,0.37491440408326826,0.999581,0.9042434394193188,1.2756558656692505,False,,
baseline,mnistm,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.005,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.7397127659574468,0.5444547708369897,0.470268,0.6560580681183696,2.3025991916656494,False,,
new,mnistm,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.005,16.0,test_eps,16.0,2,2333,,16.0,,100.0,5.0,,,0.5006445955718736,0.34370293309930033,1.0,0.9409547738693468,1.2822470664978027,False,,
baseline,mnistm,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.005,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.6242524574707109,0.4285375782349683,0.972501,0.8697654941373534,2.8805902004241943,False,,
new,mnistm,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.005,20.0,test_eps,20.0,2,2333,,20.0,,100.0,5.0,,,0.5294338016937967,0.35660224049258393,1.0,0.9518425460636516,1.2693510055541992,False,,
baseline,mnistm,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.005,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.7480607534488857,0.5437318513687449,0.051647,0.3946119486320491,2.748710870742798,False,,
new,mnistm,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.005,24.0,test_eps,24.0,2,2333,,24.0,,100.0,5.0,,,0.49184155791190864,0.35017680814709196,1.0,0.9412339475153545,1.9504867792129517,False,,
baseline,mnistm,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.01,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.6434772559171598,0.5692857752539147,0.001675,0.04718034617532105,1.5953232049942017,False,,
new,mnistm,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.01,4.0,test_eps,4.0,2,2333,,4.0,,100.0,5.0,,,0.6584710292503799,0.44587626301813776,0.995533,0.8267727526521497,1.536568522453308,False,,
baseline,mnistm,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.01,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.5518343515037594,0.5749008291771055,0.001396,0.037130094919039645,2.451619863510132,True,,
new,mnistm,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.01,6.0,test_eps,6.0,2,2333,,6.0,,100.0,5.0,,,0.627200502691577,0.4063685024345096,0.996092,0.8816303740926856,1.630659580230713,False,,
baseline,mnistm,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.01,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.7785688559322034,0.5709588211229976,0.022613,0.26353992183137914,1.7724772691726685,False,,
new,mnistm,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.01,8.0,test_eps,8.0,2,2333,,8.0,,100.0,5.0,,,0.5857711193745233,0.3924407376365384,0.997906,0.9149916247906198,2.161179542541504,True,,
baseline,mnistm,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.01,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.7701234939759036,0.5397384075211082,0.038666,0.3707426018983808,2.2687995433807373,False,,
new,mnistm,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.01,10.0,test_eps,10.0,2,2333,,10.0,,100.0,5.0,,,0.5549444556748016,0.3685601813217263,0.99986,0.9494695700725851,5.273618698120117,True,,
baseline,mnistm,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.01,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.7795323781588448,0.5902727450422853,0.002792,0.07733109994416527,2.031975746154785,False,,
new,mnistm,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.01,12.0,test_eps,12.0,2,2333,,12.0,,100.0,5.0,,,0.4358968404193361,0.3267750763957653,1.0,0.9586823003908431,1.7009645700454712,False,,
baseline,mnistm,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.01,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.7681626919497441,0.5660978489484032,0.01675,0.2999720826353992,2.3565776348114014,False,,
new,mnistm,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.01,16.0,test_eps,16.0,2,2333,,16.0,,100.0,5.0,,,0.4282779135740794,0.3089601380094109,1.0,0.9779452819653824,1.1701802015304565,False,,
baseline,mnistm,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.01,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.8102208624708624,0.5745388219239216,0.008934,0.23953098827470687,4.860194206237793,False,,
new,mnistm,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.01,20.0,test_eps,20.0,2,2333,,20.0,,100.0,5.0,,,0.436932179899857,0.3302093889059612,1.0,0.97571189279732,1.9345568418502808,False,,
baseline,mnistm,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,unknown,True,vgg,0.01,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.6736878804551414,0.44446044972537735,0.911921,0.7452540480178671,1.3233530521392822,False,,
new,mnistm,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd,upgd,all-to-one,False,vgg,0.01,24.0,test_eps,24.0,2,2333,,24.0,,100.0,5.0,,,0.4249282157085942,0.3126255072706098,1.0,0.9810161920714685,1.658176302909851,False,,
